,stage_1,stage_2,stage_3,stage_4
hsa-mir-557,0.0,0.0,0.0,0.0
hsa-mir-5571,-0.20786836886600585,-0.1300479971825068,-0.414700078217399,-0.4471615805649274
hsa-mir-5572,5.66833726718582,6.111607896758994,5.314487304170184,0.0
hsa-mir-5579,0.14546110048841024,-0.10540086385976723,0.0984425890291307,0.4426975700990221
hsa-mir-558,1.9062039200891103,2.5290258541741046,0.0,0.0
hsa-mir-5580,0.5903842370499094,0.2905519774247416,0.7623104581907252,-0.47247313175888384
hsa-mir-5581,0.7818633340080587,0.7748629693522281,0.6413688866054678,1.2066343064714917
hsa-mir-5582,0.9530091029659095,0.569746376768327,0.9771238971333988,0.7795117486696896
hsa-mir-5583-1,5.445676757844819,4.935680158017449,7.0899266536278,0.0
hsa-mir-5583-2,6.296357522132414,5.928151100892748,6.757068977873964,7.367010256583027
hsa-mir-5584,0.39606873241068336,0.9072649417285729,-0.2884910498373946,1.5974705161158236
hsa-mir-5585,-0.7427494719285835,-0.6052001243759693,-0.5958495328334424,0.590354986299906
hsa-mir-5586,0.21285484097239185,0.24256471953080294,0.33401803837269434,0.3486629806654862
hsa-mir-5587,6.898115606726931,5.680868659103888,5.613582166565834,5.291677223176022
hsa-mir-5588,0.16761686056864927,0.16165103200889386,-0.08975029372600506,0.18348828101766437
hsa-mir-5589,10.740654643256786,8.749483878159264,6.0689557350643355,7.794793156603982
hsa-mir-559,1.7606264827973064,1.6047984298232443,1.5795837571527624,1.322836872856415
hsa-mir-5590,5.514114451607705,5.595172699323375,5.281710965680318,5.498621480935735
hsa-mir-5591,2.8207508923480273,2.110532458927256,4.820744986055601,0.0
hsa-mir-561,1.0593464396865662,1.286477328425831,0.8037927785460799,0.7493940347068707
hsa-mir-562,0.0,0.0,0.0,0.0
hsa-mir-563,0.0,5.044220940138528,2.9875495582394724,0.0
hsa-mir-564,-0.5041369676241545,-0.12637044091938981,-0.04096750897380408,-1.3559699862543968
hsa-mir-566,0.0,0.0,0.0,0.0
hsa-mir-567,5.044241947866746,4.964323613039291,4.094805505845468,0.0
hsa-mir-568,0.0,0.0,0.0,0.0
hsa-mir-5680,0.10849746165274794,-0.08233330604384445,-0.01659789050773797,0.1522566346440597
hsa-mir-5681a,-0.6560048039854262,-3.347349565966554,-5.7937776782701995,-5.7937776782701995
hsa-mir-5681b,1.0925115634789164,0.7522683890419358,2.324417389065752,1.7276935874512072
hsa-mir-5682,4.024724065864564,4.277355141767682,5.005575102984667,4.4612379988097075
hsa-mir-5683,1.4866079200092195,2.217719341385714,1.8432855248321984,-0.6070210787435063
hsa-mir-5684,0.29759284205841685,0.1559243590494365,0.1136963104744377,0.10098672941376699
hsa-mir-5685,0.9919259689155167,0.09071002299882301,1.0166471199571785,1.4365506253244709
hsa-mir-5687,0.08482438544622607,-0.015939347420193616,-0.004988522269148812,-0.3127719284286951
hsa-mir-5688,3.925514704831246,0.0,0.0,0.0
hsa-mir-5689,2.4315804375287056,2.622504463082135,0.0,0.0
hsa-mir-569,0.0,0.0,0.0,0.0
hsa-mir-5690,2.19558627242042,2.293717840224691,2.520230856354297,2.473703988642889
hsa-mir-5691,0.6156548391393244,0.5179575931417799,0.5828266379808985,2.1439604161607506
hsa-mir-5692a-1,4.204379659288993,0.0,0.0,0.0
hsa-mir-5692a-2,2.8878937853406788,0.0,0.0,0.0
hsa-mir-5692b,0.0,0.0,0.0,0.0
hsa-mir-5692c-1,5.390947632529663,4.8995068055309945,4.959446929885596,0.0
hsa-mir-5692c-2,4.1937759219663135,5.169647833726749,5.476618691542841,0.0
hsa-mir-5693,-1.0726918977321558,0.09788684720304433,-0.5722502137671808,-0.8218539474605291
hsa-mir-5694,-1.3957847235733363,-0.3987780405129593,0.2100888082610845,-0.9964916309463009
hsa-mir-5695,0.2793661306655488,-0.15975238903088845,0.365277362799173,0.29981284269871133
hsa-mir-5696,1.4375401173107605,1.4618521328853518,1.2709227558671081,1.2325640937205768
hsa-mir-5697,-0.8838849706775666,-1.563538805220231,-0.559419087108952,-0.47003808300740446
hsa-mir-5698,0.5118026977579458,0.5194881254493592,0.4431922139664921,0.30506302382334993
hsa-mir-5699,0.36788766886559165,0.3498718880436847,0.3726967879841127,0.2254207156866267
hsa-mir-570,0.6101890044478984,0.6850389263094346,0.40563633753135625,0.20298421626468666
hsa-mir-5700,0.0,2.033531696583299,2.7683204573355753,0.0
hsa-mir-5701-1,0.0,0.0,0.0,0.0
hsa-mir-5701-2,0.0,0.0,0.0,0.0
hsa-mir-5701-3,0.0,0.0,0.0,0.0
hsa-mir-5702,1.3486084748741252,0.5075376083767202,1.3568514297231113,-0.38484597092534945
hsa-mir-5703,0.45945055149381114,0.4007490927718989,0.6678260188355128,-0.4875230248578695
hsa-mir-5704,3.158074915677549,3.835235075224665,5.7119699580934,5.879737381798443
hsa-mir-5705,2.2716222804248543,2.1702239500714495,2.389442710985046,0.4244040616743144
hsa-mir-5706,0.0014839632308610194,-0.009940648955278677,0.17653849261185414,0.03070558626940723
hsa-mir-5707,4.171654405530631,2.6205711776078555,3.8357508711758443,0.0
hsa-mir-5708,-0.3597971378338761,-0.49139684553004126,0.15951696432867343,0.5246625537953257
hsa-mir-571,-6.519652863023339,-8.550718805571735,-4.505560447660319,-8.550718805571735
hsa-mir-572,2.839414742584024,2.8556452030126924,2.582912582302391,2.8889892901700174
hsa-mir-573,2.853109742156508,2.7760757142797954,2.8488628540614536,2.3917806059646542
hsa-mir-5739,0.0,0.0,0.0,0.0
hsa-mir-574,0.4462318588834533,0.4601726177379605,0.3040436536349823,0.175880810881882
hsa-mir-575,4.091400808291193,0.0,4.584873188263687,7.493060008174607
hsa-mir-576,0.5741217710657989,0.5307356899913094,0.6713541889362734,0.5823239920554901
hsa-mir-577,0.6262906244718376,0.8849978771055708,0.23819781031589488,1.3465910247171098
hsa-mir-578,-1.0865807818981401,-1.0318229640118475,-0.11324003487416291,-1.1389716967748058
hsa-mir-5787,0.0,0.0,0.0,0.0
hsa-mir-579,1.0226471259934513,0.9614072317418553,0.9516649262601338,1.2493262980801638
hsa-mir-580,0.9296972152141466,0.9671807901267832,1.21252044567602,1.0928877317125314
hsa-mir-581,0.9000357238126778,0.7969252317543244,1.0197519958444226,1.064016081375298
hsa-mir-582,-0.021665628469428256,0.14633904105411802,0.5843377725463667,0.25945195732562787
hsa-mir-583,3.6439418313199723,2.953652250739188,0.0,0.0
hsa-mir-584,0.836995778274005,0.917771132961643,0.9774547581853256,1.5450348876528217
hsa-mir-585,-0.2622050761198297,-0.43250230529250205,-0.4471687688323646,0.2073404069848162
hsa-mir-586,4.549342626792472,5.425690568961742,4.936036171830475,0.0
hsa-mir-587,4.321748384047572,3.106921477217348,0.0,5.498621480935735
hsa-mir-588,0.15190453138668217,0.12428536924366404,0.003229268302900693,-0.2735264672522586
hsa-mir-589,0.061652936948805255,-0.0665490647168546,0.16447255405066788,-0.05289672772648582
hsa-mir-590,0.15355455575928043,0.18834669649045588,0.09979891090103049,0.14414499494466743
hsa-mir-591,4.153312649533421,0.0,0.0,7.133253270737812
hsa-mir-592,0.6408882273871247,0.27884841756828865,-0.15145337032682873,0.3050740376642285
hsa-mir-593,0.0,2.6374566865087608,2.7846954122412284,0.0
hsa-mir-595,2.7209977111013504,0.0,0.0,0.0
hsa-mir-596,5.593420818771557,5.148714934435667,5.742426666084346,0.0
hsa-mir-597,1.9411208537688924,2.2202946153411323,1.9543044653257582,2.4234018181396646
hsa-mir-598,-0.025424238943840535,-0.10326821622815861,-0.22439538147050042,0.015641132354980526
hsa-mir-599,5.173949964197408,0.31913229336967885,0.18073568436849088,0.050407504654377266
hsa-mir-600,0.9135460485281729,0.8067559415205277,0.6325546056530799,0.8129770306603349
hsa-mir-601,3.9246807503656838,0.0,0.0,0.0
hsa-mir-602,5.331005533865945,5.604707732097941,6.2230517883684415,5.498621480935735
hsa-mir-603,5.968577654165909,6.555238994273029,7.674033636126706,7.07069401241029
hsa-mir-604,5.9153325479500936,5.569709655038551,5.563281924158292,0.0
hsa-mir-605,0.6758727512288244,0.5256416662911828,0.23710009263137719,0.47217815535565727
hsa-mir-606,5.478889505356382,3.527909551697817,5.810829396483947,0.0
hsa-mir-6068,2.476716009968692,3.2507598293155455,0.0,0.0
hsa-mir-6069,0.0,0.0,0.0,0.0
hsa-mir-607,1.1511143840651998,1.2151665862249068,0.802820481110802,1.3606373514609764
hsa-mir-6070,0.0,0.0,0.0,0.0
hsa-mir-6071,3.088182360008891,0.0,0.0,6.143493486798523
hsa-mir-6072,0.0,0.0,0.0,0.0
hsa-mir-6073,-1.5800004328743757,-2.0169394056353624,-1.57926194535432,-9.810356923308982
hsa-mir-6074,0.0,0.0,0.0,0.0
hsa-mir-6075,0.0,0.0,0.0,0.0
hsa-mir-6076,5.778695707849628,4.547721825978503,7.165524948534115,0.0
hsa-mir-6077,4.276530861422063,0.0,6.923731901243897,0.0
hsa-mir-6078,0.0,0.0,0.0,0.0
hsa-mir-6079,0.0,0.0,0.0,0.0
hsa-mir-608,0.0,0.0,0.0,0.0
hsa-mir-6080,5.498027536804219,7.530802544649593,7.194143349993898,0.0
hsa-mir-6081,2.752990606113813,3.4691290544698066,0.0,0.0
hsa-mir-6082,0.0,0.0,0.0,0.0
hsa-mir-6083,0.0,0.0,4.035010508284281,0.0
hsa-mir-6084,1.1260582807619797,-0.3576359473345832,0.7128346801221365,-6.815272662146662
hsa-mir-6085,0.0,0.0,0.0,0.0
hsa-mir-6086,0.0,0.0,0.0,0.0
hsa-mir-6087,0.8806097614146391,0.5344089252940563,1.206427755226071,1.2717198973826311
hsa-mir-6088,3.9405536047754888,0.0,0.0,5.782011106142957
hsa-mir-6089-1,0.0,0.0,0.0,0.0
hsa-mir-6089-2,0.0,0.0,0.0,0.0
hsa-mir-609,-1.4613694971613562,-1.849432162058328,-1.2921688632630663,-6.94320742965129
hsa-mir-6090,0.0,0.0,3.8325775771990855,0.0
hsa-mir-610,6.219052873043921,5.849815717814505,5.013048725804832,5.314322297829957
hsa-mir-611,1.5227730014295588,1.4044466820822872,1.1813966025853497,2.348637476397018
hsa-mir-612,-0.024993800269956196,0.08289896436704318,0.181015723500702,1.4320582799299293
hsa-mir-6124,3.1652898372220792,0.0,0.0,0.0
hsa-mir-6125,-0.4892549934592677,-0.42937826628777487,-0.48098719505446424,-1.3233903177740927
hsa-mir-6126,3.027056493430443,4.845587802237371,4.297111742208378,0.0
hsa-mir-6127,0.0,0.0,4.55035893682707,0.0
hsa-mir-6128,0.0,0.0,0.0,0.0
hsa-mir-6129,0.0,0.0,0.0,0.0
hsa-mir-613,4.2648268366935485,5.090293926888092,4.20758054618695,0.0
hsa-mir-6130,3.38210994827519,4.045288074798121,0.0,5.422482602840595
hsa-mir-6131,0.0,4.210936315548347,0.0,0.0
hsa-mir-6132,-0.8825915573274768,-0.15029814103755762,-0.9913230170169595,-2.358438846961059
hsa-mir-6133,0.0,0.0,0.0,0.0
hsa-mir-6134,0.0,0.0,0.0,0.0
hsa-mir-614,1.1377136126629332,0.6756497247719069,0.7990992651839885,0.6311263894634903
hsa-mir-615,0.04970253007106082,-0.24333720668859254,-0.5965104340372758,-0.35086119659245285
hsa-mir-616,0.7331562279881807,0.6688703296163866,0.6622434499290549,0.8121573349805128
hsa-mir-6165,2.4879825965223197,0.0,6.159549613063277,0.0
hsa-mir-617,6.459242463958922,4.505055718693692,3.249948040409485,6.7688459597533885
hsa-mir-618,0.2760432175667059,0.29533927575279956,0.219709097117068,-0.025717124885305732
hsa-mir-619,0.0,0.0,0.0,0.0
hsa-mir-620,0.0,0.0,0.0,0.0
hsa-mir-621,6.732172820216617,6.471649352789478,5.6263289903611975,6.143493486798523
hsa-mir-622,8.077112752938897,7.945279456842879,6.845595426559777,5.291677223176022
hsa-mir-623,4.508818331027718,4.908418356147735,3.684895662143079,0.0
hsa-mir-624,0.11066172303731578,-0.02952090069377274,0.21326160433128172,0.015032933042871361
hsa-mir-625,0.35596463980970056,0.1914261229962511,0.33268528285598087,0.0736513628875593
hsa-mir-626,0.0,0.0,0.0,0.0
hsa-mir-627,-0.1275214948575355,-0.00417237564658781,-0.33278598583474367,0.3007989564187691
hsa-mir-628,0.9943584361131512,0.9377922987908247,0.767110423036286,1.1112839178872178
hsa-mir-629,0.05242370212301618,0.011513207120378562,0.02838403957423785,-0.008590090861582732
hsa-mir-630,5.040158226010499,5.445660928773751,0.0,0.0
hsa-mir-631,-3.851767585748822,-4.174871209863971,-3.3043229701981356,-9.421885039455114
hsa-mir-632,0.3133028616112647,0.38152491409209377,0.35978024482042886,0.02190090610897499
hsa-mir-633,0.0,0.0,0.0,0.0
hsa-mir-634,0.0,0.0,0.0,0.0
hsa-mir-635,5.211286741749004,4.640928484832651,4.002229301547213,0.0
hsa-mir-636,0.045153170813390674,-0.19579636734112887,0.02151415328860999,-0.32059438922450095
hsa-mir-637,3.543662013456088,4.754868418769519,3.684895662143079,0.0
hsa-mir-638,5.786673474233014,7.51485492169129,4.206205598461168,0.0
hsa-mir-639,0.7759746956719837,0.6195142363649931,0.7452296555054159,0.5204780869617258
hsa-mir-640,4.912731949654695,5.31559069494579,0.0,0.0
hsa-mir-641,-0.22478319106503217,-0.2535976873098282,-0.4298530721063204,-1.1612302009483866
hsa-mir-642a,0.4614978800743263,0.3855688420061261,0.365511388231375,0.3179008255450703
hsa-mir-642b,-0.5384254731566159,-0.2855105678260191,-0.8805916471637959,0.46672777978660573
hsa-mir-643,0.3452285771959862,0.21008862150785126,0.21415072658282966,0.20231399849913329
hsa-mir-644a,4.910323317348148,0.0,5.0279527432380435,0.0
hsa-mir-645,3.0798349013476938,3.063564573552975,3.8155988490465145,0.0
hsa-mir-646,0.0,0.0,0.0,0.0
hsa-mir-647,6.025588808713502,3.1890646403425325,4.6924367633097726,8.64848283921045
hsa-mir-648,0.0,0.0,0.0,0.0
hsa-mir-649,0.0,0.0,0.0,0.0
hsa-mir-6499,0.09934571590858667,-0.164853752228134,-0.18132890543809813,0.6834957149304124
hsa-mir-650,6.417086439695123,7.143402761897258,5.8727429408952085,0.0
hsa-mir-6500,6.712197637293822,6.141598932248123,0.0,7.421657666031591
hsa-mir-6501,0.6162877030962743,0.46449728078534414,0.4689930616031897,0.8035403495090663
hsa-mir-6502,0.37719553863308675,0.30873282519781553,0.6670308284088899,0.3768020677333021
hsa-mir-6503,-0.22501931394968205,-0.11467296694379422,0.022301752749999057,-0.5013427570413179
hsa-mir-6504,-1.0241779436758889,-0.6460543168294425,-2.459115783727065,0.22217489739374013
hsa-mir-6505,2.1284772687710545,1.8868057475698845,2.0144305902363766,2.4402382732827337
hsa-mir-6506,-0.3504238121138039,-0.7913297379577945,-0.7816255235660279,-10.127199441842025
hsa-mir-6507,-1.0861864918707154,-1.3744849709673952,-1.328410538843533,-1.1148176095109958
hsa-mir-6508,1.6488275752528172,1.4607452461230273,1.6815395517199256,1.2242102442489888
hsa-mir-6509,0.5863879290161198,0.7127151085203635,0.6898523184537064,0.67540613499252
hsa-mir-651,0.28930015044563906,0.43727358819421536,0.5238177235132933,0.4178834610386831
hsa-mir-6510,0.44554961440975116,0.6411722316019722,0.49587598695571466,0.9079406228351476
hsa-mir-6511a-1,0.0,0.0,0.0,0.0
hsa-mir-6511a-2,0.0,0.0,0.0,0.0
hsa-mir-6511a-3,0.0,0.0,0.0,0.0
hsa-mir-6511a-4,0.0,0.0,0.0,0.0
hsa-mir-6511b-1,0.6617527915438873,0.7139558955459577,0.6765326227950709,0.2325664562751443
hsa-mir-6511b-2,0.7493569846716505,0.762694904217923,0.6144831814244073,0.4414724630662306
hsa-mir-6512,1.2348747780405687,1.3531818489738607,0.8218867714017694,0.958745115206092
hsa-mir-6513,-0.07463078193381738,-0.440959212151255,-0.3326102543060736,-0.8098857402978544
hsa-mir-6514,0.0667649724502311,-0.1053401347891278,0.07662146549030795,0.20708473968167088
hsa-mir-6515,-0.15115956777594403,0.08896981974033319,-0.26688430510218997,-0.017896555840316058
hsa-mir-6516,-0.3936487619952837,-0.3624754331053294,-0.3885016143556784,-0.22045175505518977
hsa-mir-652,0.09633272128354613,-0.00872971456162391,0.12903957366950108,0.19062339509155168
hsa-mir-653,0.32470435857527724,1.5633642458796073,0.6742955043711542,0.19084277209142614
hsa-mir-654,0.2022669285204329,-0.4540268626715152,-0.0629015211647763,-0.013272627508224645
hsa-mir-655,0.3938515845240619,-0.3408751678176433,-0.12457659349268671,0.013052842609804417
hsa-mir-656,-0.2222483250949331,-0.7470864709479972,-0.5504890978158977,-0.6662931010225724
hsa-mir-657,4.926076555200441,5.877037482578767,5.213840502456885,0.0
hsa-mir-658,-0.003913847511450872,-0.30478240949913793,-0.25065061270144046,-0.4940721349752967
hsa-mir-659,0.17347005633842671,0.3027967315804131,0.36197904253642615,-0.1125061763199389
hsa-mir-660,0.16256867530820832,0.18609562378543737,0.20004497315440836,0.08569664944838898
hsa-mir-661,1.329047506787533,5.276493040190903,0.0,0.0
hsa-mir-662,3.097033097514564,2.77011721209789,3.7084683552231397,2.5435343961726784
hsa-mir-663a,4.585473258586769,2.953652250739188,0.0,0.0
hsa-mir-663b,-1.938882326951104,-2.450368840303532,-3.246332995824008,-8.10354055598079
hsa-mir-664a,0.0664719473287103,0.03660605750804981,0.0065783346323113005,0.11270073334193954
hsa-mir-664b,-0.1211311748227739,-0.13665823954835488,-0.07688502033366688,0.004464259738655197
hsa-mir-665,0.7724056577382067,0.37496565891358125,0.21030707883353708,1.1789557361913663
hsa-mir-668,1.7803541878701015,1.0419912021410709,1.926598167168305,2.810900011668178
hsa-mir-670,3.6677891085826824,3.6856499842195642,3.4408394431321696,-6.686984315533517
hsa-mir-671,0.34320195454859953,0.39475813311770297,0.2806489733427624,0.3966692258191201
hsa-mir-6715a,1.0609702968398016,0.7145574622671612,0.36597898663326334,0.7112119419022891
hsa-mir-6715b,0.9690914229617487,1.0883488097298708,0.8288924338691386,1.4601689758697929
hsa-mir-6716,0.3954331071188034,0.31082158476997024,0.29770215090809043,0.08628878227277913
hsa-mir-6717,0.5543500764461905,-0.02645019652738043,1.2568378102671498,1.2977005624467821
hsa-mir-6718,-1.8322008197427442,-0.6465311376843704,-1.3417542391297452,-2.388585429604738
hsa-mir-6719,0.0,2.2265685808000053,4.8170004401283855,0.0
hsa-mir-6720,0.8229867414571422,0.7430183217018044,0.6109501663209552,0.7873776557834911
hsa-mir-6721,3.45893024966889,3.483053622439764,3.170494364333348,2.2856726958673708
hsa-mir-6722,2.787039586177208,2.493417769432135,5.093528787690726,0.0
hsa-mir-6723,0.7379842010939844,0.6568095910907219,0.8605564924885098,0.5552571895729757
hsa-mir-6724-1,0.0,0.0,0.0,0.0
hsa-mir-6724-2,0.0,0.0,0.0,0.0
hsa-mir-6724-3,0.0,0.0,0.0,0.0
hsa-mir-6724-4,0.0,0.0,0.0,0.0
hsa-mir-6726,0.5112203250787065,0.7140974414317521,0.277665703859841,-0.25770582062066394
hsa-mir-6727,2.9182670301497375,3.1894410242796023,2.856788746227465,2.5543259111946006
hsa-mir-6728,-0.35918913463419794,-0.42471712194464734,-0.003895399161102579,-0.7746824427532515
hsa-mir-6729,-0.33518610929102804,-0.7713736520426951,-0.49634268904051454,-1.3253784930065056
hsa-mir-6730,0.30213518585279836,0.5604606080140643,0.3588924510441193,0.7632472312483259
hsa-mir-6731,0.21446465405759643,0.4967465414794463,-0.07923199835628242,0.26379165819683753
hsa-mir-6732,-1.0305881476027459,-1.1547383286020896,-1.1289202067062065,-2.914492973854004
hsa-mir-6733,-0.24548718779564466,-0.25814529023496813,-0.36478278620191157,-0.46254764813588295
hsa-mir-6734,0.5195831507472154,0.20254191468650404,0.17970015788499236,-0.49510729943447496
hsa-mir-6735,0.4043073265629333,0.2752131260325068,0.06412451197932535,-1.0787489867132
hsa-mir-6736,1.2074222522450022,1.6310621947838815,1.5576483297377846,0.6318782406983182
hsa-mir-6737,-0.16342205150057462,-0.04255434138443216,-0.006802811353276573,-0.14779998866723174
hsa-mir-6738,1.1820944528164254,1.5750190124197192,0.348342392684817,0.2377850375750054
hsa-mir-6739,1.1378067888832448,1.4668498963958558,0.9219025171903866,0.8815269182562627
hsa-mir-6740,0.019624225873881053,0.46550101121118453,0.4802523031099101,1.3980009317381843
hsa-mir-6741,1.053552612350828,1.337745092128665,0.9242671825497327,0.6161324862135659
hsa-mir-6742,0.7809127192592908,0.940154706892764,0.908524973274038,0.3429097629938856
hsa-mir-6743,1.1916107492473405,0.7595905558810745,0.8545412501543647,-0.3420684592050277
hsa-mir-6744,1.1775575164403254,1.0031458207711748,1.1977084407459913,1.3077670527888923
hsa-mir-6745,6.330393381505811,3.726346454141805,2.8751060114875195,0.0
hsa-mir-6746,-0.13832130781165927,0.24637507249558835,0.1414907695979033,-0.9719071649770253
hsa-mir-6747,-0.4412786365792379,-0.7366425956956623,-0.3557603735066917,-0.458928138410669
hsa-mir-6748,0.5622353480058356,0.6699679906829614,0.7510305089806749,0.7019637949611297
hsa-mir-6749,0.9317922565382969,1.3991174371915704,0.76841348640053,0.578184948265038
hsa-mir-675,-1.5783607361280125,-1.1974543135971054,-0.22251750854412583,-1.0876776376391886
hsa-mir-6750,1.635600297530604,2.1095557479949556,1.5277273746644562,0.7903740170819137
hsa-mir-6751,0.8633172115192,0.30827404203561215,0.8474390674898167,0.9477859365748378
hsa-mir-6752,5.449706020663777,6.001603404283709,6.4424667828730415,6.158503822362487
hsa-mir-6753,0.05985745865245073,0.029560992788561658,-0.16424819954059067,1.4671337334147156
hsa-mir-6754,-0.03890566113596644,-0.24087469798143019,-0.40102711353612513,0.19556937690120452
hsa-mir-6755,0.4316392792389718,0.334389446132207,0.523341620640545,0.46253168611557527
hsa-mir-6756,-0.6232659735002789,-1.3985943072265792,-0.5448324123852856,-1.8801953183878377
hsa-mir-6757,0.17728592747072075,1.1322341504359406,0.010236342224345014,-0.21993625862595872
hsa-mir-6758,-0.563116153795755,-0.4747413306256782,-0.32977603211185363,-0.527299796846779
hsa-mir-6759,6.383677734503668,4.51779923276816,4.761163675734939,6.621413840424843
hsa-mir-676,-0.1882762043737154,-0.11663025340076523,-0.3196229951409488,-0.4930687366225878
hsa-mir-6760,2.80039413991243,0.0,0.0,0.0
hsa-mir-6761,-0.09353116357064561,-0.07244044434606084,-0.17160103688487902,0.15945154036198123
hsa-mir-6762,0.3395044795824922,0.3570642764020544,0.22883626070839388,0.03126834343397686
hsa-mir-6763,0.0053362353822739,-0.337240209813725,-0.11198222214199816,-0.8561888692759976
hsa-mir-6764,-0.0939447908256556,-0.3287937029433285,-0.06504568512617229,-0.11793935261677281
hsa-mir-6765,-1.2032993947248667,-2.2758799935886564,-1.8125160030560408,-0.8962629051704317
hsa-mir-6766,1.0225905225867529,1.3042398987390311,1.7294561279398937,2.2670737475136957
hsa-mir-6767,1.8867287113201359,1.1231698183019125,1.5245056041516754,-1.3926967830719006
hsa-mir-6768,-1.0484153619598595,-1.586686692333628,-3.0964617065705733,0.6543479254200605
hsa-mir-6769a,-0.006540074126834247,0.014514341609536609,0.61389277381658,0.6851966144100192
hsa-mir-6769b,0.17469989318922846,0.6710750003170498,0.663412007062565,0.2224836375172464
hsa-mir-6770-1,5.556190534933294,5.535202651685694,4.274227577250658,0.0
hsa-mir-6770-2,6.3622576687365555,4.496695579890884,6.062674362763392,0.0
hsa-mir-6770-3,4.339020260304393,4.366837654269936,4.890235435862523,7.089090771669905
hsa-mir-6771,0.7051803373030708,0.7423143837735704,1.0550709335905317,-0.12144289003773576
hsa-mir-6772,-0.05819936344545935,0.16690554745251063,0.08050089808739748,0.536136772838995
hsa-mir-6773,-0.04962990539445677,-0.34919217277276965,-0.12032728438649715,0.29551185963824483
hsa-mir-6774,-0.9232591976411947,-0.6413412272903933,-0.9598249476089139,-0.8788647174087506
hsa-mir-6775,-1.2008844625661803,-1.5249683918097876,-0.5798147154081208,-1.6330219517822309
hsa-mir-6776,2.685766236927683,2.61066998811149,2.597319316931347,0.6508071060010341
hsa-mir-6777,-0.15109956966519164,-0.19661585934279094,-0.13132871902923957,-0.18305329525958686
hsa-mir-6778,1.6806559284173759,1.0776371728987852,1.629978153575179,2.3509298978698228
hsa-mir-6779,0.46646487257533037,0.4144294515248703,0.5472336358044108,-0.5180997950610055
hsa-mir-6780a,7.1347501160625075,6.931564108579156,6.980888360359228,5.314322297829957
hsa-mir-6780b,1.369359182313367,1.4753286786084094,1.3269381124708313,1.0277672956098365
hsa-mir-6781,0.7638432121792368,0.5654477391281195,0.6676350896741676,0.8260540300479727
hsa-mir-6782,2.5062655812848793,2.783866086192045,2.44591412962782,2.160765752922057
hsa-mir-6783,0.4184649062137092,0.4924498882940196,0.5187073085888155,-0.21475865626647206
hsa-mir-6784,-0.6724128996584932,-0.3623773402899117,-1.0152494917959582,-2.1753567983606565
hsa-mir-6785,8.531766435533918,8.345016931106112,7.878061075293305,7.493060008174607
hsa-mir-6786,1.218680332347574,1.3312846416737096,1.1003878441526866,1.6346387372777917
hsa-mir-6787,-0.003480073716833165,-0.051620645538035526,0.504121287380875,0.22521301173388392
hsa-mir-6788,0.3306636117789942,0.3997240162193643,0.016921531104524726,-1.6865150125802564
hsa-mir-6789,1.0925783895971533,1.985873903187771,1.604923489046824,0.41358273388787364
hsa-mir-6790,6.065932822176546,6.98363772258307,6.126367595746128,5.897318508276677
hsa-mir-6791,7.930449927393499,7.847798876954756,7.76735061082899,7.874124665089054
hsa-mir-6792,-0.7117907312320461,-0.06255514093924511,0.22209792008676527,-0.554797738671071
hsa-mir-6793,0.13218775830301838,0.4010245133370975,0.09756156826157676,-0.06305681353578466
hsa-mir-6794,0.850967249063761,0.3968742218026577,0.5720769260404323,-0.21472436747730067
hsa-mir-6795,0.3112335194868607,-0.03761606717385025,0.6183579910533941,-0.97972123719207
hsa-mir-6796,1.3792611549215532,2.122998142187324,1.4335136961583541,2.139189371318076
hsa-mir-6797,-0.3882442721716862,-0.4600274746058177,-0.11996789018399304,-0.9702336615054513
hsa-mir-6798,-0.48775892366633444,-0.3171801333635729,-0.4080653729957409,-0.41873796086609877
hsa-mir-6799,-1.0337463278304295,-0.8641168296298023,-0.7719677131018065,-0.5060286616930462
hsa-mir-6800,1.0396130069643823,0.3961990583329669,0.8713771631673152,1.9728247026944272
hsa-mir-6801,-0.047679552890777785,-0.061583446011769676,0.7617465374195321,0.4544535288105217
hsa-mir-6802,0.31520004333015117,0.3431178402712569,0.14740470757739713,-0.4263856079935445
hsa-mir-6803,0.3574447740400888,0.4592153602029074,0.2760556672313291,0.5634152823573558
hsa-mir-6804,2.322251544365946,2.680309533756402,2.2734528937710987,2.4072246748730746
hsa-mir-6805,-0.5024811803114654,-0.1371214114887636,0.04172997253742773,-1.792694080048253
hsa-mir-6806,-0.08953457772352444,-0.0996334840668551,0.004557012062217648,-0.26345158420526915
hsa-mir-6807,-1.115592041629724,-1.1416513381072817,-0.9626951564673834,-0.8417878693056863
hsa-mir-6808,-0.4865051764290684,-0.44290937139559905,-0.5548225404688985,-0.13228895742290453
hsa-mir-6809,-0.75750721060105,-0.8927631396917101,-0.5400275293166438,-0.7380582844919946
hsa-mir-6810,1.148167814626296,1.0624582210014726,1.0504961092314764,0.7860937847180134
hsa-mir-6811,8.575663915250184,8.543382894778413,9.051053843346876,8.129472482884298
hsa-mir-6812,0.8152038981167855,0.7515162345161563,0.7021204718466377,1.059200843282822
hsa-mir-6813,-0.5525209124964385,-0.37973285310822524,-0.43387684390364845,-0.7570808043336743
hsa-mir-6814,-0.7160055575894294,-0.5386050692474379,-0.892806876883391,-0.8769322327317997
hsa-mir-6815,0.8328422062176062,0.6991377393953779,0.3887795233233059,-0.06998111705053624
